Right Speed, Left Speed
100.00000000001003, 99.48291726484786
100.00000000001015, 99.48158802829799
100.00000000000983, 99.48543678235026
100.00000000000948, 99.49023560067299
100.00000000000914, 99.49503476700292
100.0000000000088, 99.49983427216299
100.00000000000847, 99.50463410649668
100.00000000000814, 99.50943426177413
100.00000000000784, 99.51423472887832
100.00000000000753, 99.51903549957436
100.00000000000723, 99.52383656570403
100.00000000000693, 99.52863791920979
100.00000000000664, 99.53343955221247
100.00000000000638, 99.53824145739871
100.00000000000612, 99.54304362745174
100.00000000000587, 99.54784605494117
100.00000000000563, 99.55264873338656
100.00000000000539, 99.55745165575031
100.00000000000516, 99.56225481580886
100.00000000000493, 99.56705820702054
100.00000000000469, 99.57186182363566
100.00000000000453, 99.57666565946103
100.0000000000043, 99.58146970909488
